model,landscape,climate,year,species,disturbances,diversity,scenario,AGB_t_ha_med
LANDCLIM,dischma,RCP85,90,piab,historic,high_future,alpha,11.025986511375947
LANDCLIM,dischma,RCP85,90,piab,historic,high_future,beta,9.50394306608884
LANDCLIM,dischma,RCP85,90,piab,historic,low,alpha,27.823363759479957
LANDCLIM,dischma,RCP85,90,piab,historic,low,beta,28.734169934994583
LANDCLIM,dischma,RCP85,90,piab,historic,no,prod,50.567397724810405
LANDCLIM,dischma,RCP85,90,piab,no,high,alpha,12.629221776814735
LANDCLIM,dischma,RCP85,90,piab,no,high,beta,10.471527952329362
LANDCLIM,dischma,RCP85,90,piab,no,high_future,alpha,11.618878223185265
LANDCLIM,dischma,RCP85,90,piab,no,high_future,beta,9.974261430119178
LANDCLIM,dischma,RCP85,90,piab,no,low,alpha,29.158121235102925
LANDCLIM,dischma,RCP85,90,piab,no,low,beta,29.903334669555793
LANDCLIM,dischma,RCP85,90,piab,no,no,prod,51.699497941495125
LANDCLIM,dischma,RCP85,90,pice,future,high,alpha,3.511060942578548
LANDCLIM,dischma,RCP85,90,pice,future,high,beta,2.6592523293607804
LANDCLIM,dischma,RCP85,90,pice,future,high_future,alpha,2.381130173347779
LANDCLIM,dischma,RCP85,90,pice,future,high_future,beta,2.044624052004334
LANDCLIM,dischma,RCP85,90,pice,future,low,alpha,3.7456659804983747
LANDCLIM,dischma,RCP85,90,pice,future,low,beta,3.214945882990249
LANDCLIM,dischma,RCP85,90,pice,historic,high,alpha,3.4867940953412786
LANDCLIM,dischma,RCP85,90,pice,historic,high,beta,2.6506994582881904
LANDCLIM,dischma,RCP85,90,pice,historic,high_future,alpha,2.3665398699891655
LANDCLIM,dischma,RCP85,90,pice,historic,high_future,beta,2.0366149512459373
LANDCLIM,dischma,RCP85,90,pice,historic,low,alpha,3.76903954496208
LANDCLIM,dischma,RCP85,90,pice,historic,low,beta,3.218641440953413
LANDCLIM,dischma,RCP85,90,pice,no,high,alpha,3.4629290357529796
LANDCLIM,dischma,RCP85,90,pice,no,high,beta,2.6783735644637052
LANDCLIM,dischma,RCP85,90,pice,no,high_future,alpha,2.340827085590466
LANDCLIM,dischma,RCP85,90,pice,no,high_future,beta,2.0878439869989167
LANDCLIM,dischma,RCP85,90,pice,no,low,alpha,3.7618640303358615
LANDCLIM,dischma,RCP85,90,pice,no,low,beta,3.18993196099675
LANDCLIM,dischma,RCP85,90,pisy,future,high_future,alpha,0.9547612134344527
LANDCLIM,dischma,RCP85,90,pisy,future,high_future,beta,1.3458282773564463
LANDCLIM,dischma,RCP85,90,pisy,historic,high_future,alpha,0.9082810400866739
LANDCLIM,dischma,RCP85,90,pisy,historic,high_future,beta,1.378975352112676
LANDCLIM,dischma,RCP85,90,pisy,no,high_future,alpha,1.006821343445287
LANDCLIM,dischma,RCP85,90,pisy,no,high_future,beta,1.340916468039003
LANDCLIM,dischma,RCP85,90,potr,future,high,alpha,27.430877518959917
LANDCLIM,dischma,RCP85,90,potr,future,high,beta,33.51706538461539
LANDCLIM,dischma,RCP85,90,potr,future,high_future,alpha,25.63049024918743
LANDCLIM,dischma,RCP85,90,potr,future,high_future,beta,33.01795335861322
LANDCLIM,dischma,RCP85,90,potr,historic,high,alpha,27.27113504875406
LANDCLIM,dischma,RCP85,90,potr,historic,high,beta,33.50527627302276
LANDCLIM,dischma,RCP85,90,potr,historic,high_future,alpha,25.75179712892741
LANDCLIM,dischma,RCP85,90,potr,historic,high_future,beta,32.44157080173348
LANDCLIM,dischma,RCP85,90,potr,no,high,alpha,27.01074312026002
LANDCLIM,dischma,RCP85,90,potr,no,high,beta,33.90770249187432
LANDCLIM,dischma,RCP85,90,potr,no,high_future,alpha,25.633141603466953
LANDCLIM,dischma,RCP85,90,potr,no,high_future,beta,32.74615731310943
LANDCLIM,dischma,RCP85,90,qupe,future,high_future,alpha,0.31167562296858076
LANDCLIM,dischma,RCP85,90,qupe,future,high_future,beta,0.8664013001083424
LANDCLIM,dischma,RCP85,90,qupe,historic,high_future,alpha,0.30890113759479954
LANDCLIM,dischma,RCP85,90,qupe,historic,high_future,beta,0.8733268147345612
LANDCLIM,dischma,RCP85,90,qupe,no,high_future,alpha,0.285209534127844
LANDCLIM,dischma,RCP85,90,qupe,no,high_future,beta,0.8895681473456122
LANDCLIM,dischma,RCP85,100,abal,future,high_future,alpha,2.0177736186348865
LANDCLIM,dischma,RCP85,100,abal,future,high_future,beta,1.6846284398699893
LANDCLIM,dischma,RCP85,100,abal,historic,high_future,alpha,2.017753304442037
LANDCLIM,dischma,RCP85,100,abal,historic,high_future,beta,1.667265980498375
LANDCLIM,dischma,RCP85,100,abal,no,high_future,alpha,2.0032690140845073
LANDCLIM,dischma,RCP85,100,abal,no,high_future,beta,1.6688176598049838
LANDCLIM,dischma,RCP85,100,alvi,future,high,alpha,0.12673401950162513
LANDCLIM,dischma,RCP85,100,alvi,future,high,beta,0.2629240520043337
LANDCLIM,dischma,RCP85,100,alvi,future,high_future,alpha,0.08126029252437703
LANDCLIM,dischma,RCP85,100,alvi,future,high_future,beta,0.136829360780065
LANDCLIM,dischma,RCP85,100,alvi,future,low,alpha,2.2249916576381366
LANDCLIM,dischma,RCP85,100,alvi,future,low,beta,2.6623345070422535
LANDCLIM,dischma,RCP85,100,alvi,historic,high,alpha,0.12520438786565546
LANDCLIM,dischma,RCP85,100,alvi,historic,high,beta,0.2648359154929577
LANDCLIM,dischma,RCP85,100,alvi,historic,high_future,alpha,0.08147708559046588
LANDCLIM,dischma,RCP85,100,alvi,historic,high_future,beta,0.13588266522210185
LANDCLIM,dischma,RCP85,100,alvi,historic,low,alpha,2.2194587215601302
LANDCLIM,dischma,RCP85,100,alvi,historic,low,beta,2.6612502708559047
LANDCLIM,dischma,RCP85,100,alvi,no,high,alpha,0.13152340195016252
LANDCLIM,dischma,RCP85,100,alvi,no,high,beta,0.2397213434452871
LANDCLIM,dischma,RCP85,100,alvi,no,high_future,alpha,0.0724744312026002
LANDCLIM,dischma,RCP85,100,alvi,no,high_future,beta,0.14852340195016253
LANDCLIM,dischma,RCP85,100,alvi,no,low,alpha,2.150361213434453
LANDCLIM,dischma,RCP85,100,alvi,no,low,beta,2.6209875406283856
LANDCLIM,dischma,RCP85,100,bepe,future,high,alpha,31.646947833152762
LANDCLIM,dischma,RCP85,100,bepe,future,high,beta,39.125926652221025
LANDCLIM,dischma,RCP85,100,bepe,future,high_future,alpha,30.69827665222102
LANDCLIM,dischma,RCP85,100,bepe,future,high_future,beta,38.50309117009751
LANDCLIM,dischma,RCP85,100,bepe,historic,high,alpha,31.966454929577466
LANDCLIM,dischma,RCP85,100,bepe,historic,high,beta,39.47366289274106
LANDCLIM,dischma,RCP85,100,bepe,historic,high_future,alpha,30.763744582881905
LANDCLIM,dischma,RCP85,100,bepe,historic,high_future,beta,39.22121440953413
LANDCLIM,dischma,RCP85,100,bepe,no,high,alpha,32.13878190682557
LANDCLIM,dischma,RCP85,100,bepe,no,high,beta,39.40698212351029
LANDCLIM,dischma,RCP85,100,bepe,no,high_future,alpha,31.07763824485374
LANDCLIM,dischma,RCP85,100,bepe,no,high_future,beta,38.78957941495124
LANDCLIM,dischma,RCP85,100,cabe,future,high_future,alpha,7.978208559046587
LANDCLIM,dischma,RCP85,100,cabe,future,high_future,beta,3.159821885157096
LANDCLIM,dischma,RCP85,100,cabe,historic,high_future,alpha,7.9003232936078005
LANDCLIM,dischma,RCP85,100,cabe,historic,high_future,beta,3.3062742686890574
LANDCLIM,dischma,RCP85,100,cabe,no,high_future,alpha,7.609493391115927
LANDCLIM,dischma,RCP85,100,cabe,no,high_future,beta,3.0530171180931744
LANDCLIM,dischma,RCP85,100,fasy,future,high_future,alpha,3.0144852112676057
LANDCLIM,dischma,RCP85,100,fasy,future,high_future,beta,2.962504821235103
LANDCLIM,dischma,RCP85,100,fasy,historic,high_future,alpha,2.9960582881906825
LANDCLIM,dischma,RCP85,100,fasy,historic,high_future,beta,2.973865492957746
LANDCLIM,dischma,RCP85,100,fasy,no,high_future,alpha,2.9516270855904656
LANDCLIM,dischma,RCP85,100,fasy,no,high_future,beta,3.000991332611051
LANDCLIM,dischma,RCP85,100,lade,future,high,alpha,65.43092156013
LANDCLIM,dischma,RCP85,100,lade,future,high,beta,49.80757177681474
LANDCLIM,dischma,RCP85,100,lade,future,high_future,alpha,62.81027367280606
LANDCLIM,dischma,RCP85,100,lade,future,high_future,beta,47.7430712892741
LANDCLIM,dischma,RCP85,100,lade,future,low,alpha,58.930871939328284
LANDCLIM,dischma,RCP85,100,lade,future,low,beta,56.32677724810401
LANDCLIM,dischma,RCP85,100,lade,historic,high,alpha,66.32307746478872
LANDCLIM,dischma,RCP85,100,lade,historic,high,beta,50.038709750812565
LANDCLIM,dischma,RCP85,100,lade,historic,high_future,alpha,63.96338938244854
LANDCLIM,dischma,RCP85,100,lade,historic,high_future,beta,48.44411982665222
LANDCLIM,dischma,RCP85,100,lade,historic,low,alpha,59.06469436619718
LANDCLIM,dischma,RCP85,100,lade,historic,low,beta,56.72320882990249
LANDCLIM,dischma,RCP85,100,lade,no,high,alpha,68.00431581798483
LANDCLIM,dischma,RCP85,100,lade,no,high,beta,50.74239479956663
LANDCLIM,dischma,RCP85,100,lade,no,high_future,alpha,65.7790479956663
LANDCLIM,dischma,RCP85,100,lade,no,high_future,beta,48.910321126760564
LANDCLIM,dischma,RCP85,100,lade,no,low,alpha,60.000960780065
LANDCLIM,dischma,RCP85,100,lade,no,low,beta,56.63590628385699
LANDCLIM,dischma,RCP85,100,piab,future,high,alpha,9.564059588299024
LANDCLIM,dischma,RCP85,100,piab,future,high,beta,8.652389869989165
LANDCLIM,dischma,RCP85,100,piab,future,high_future,alpha,8.635873564463704
LANDCLIM,dischma,RCP85,100,piab,future,high_future,beta,8.011328114842904
LANDCLIM,dischma,RCP85,100,piab,future,low,alpha,23.28161440953413
LANDCLIM,dischma,RCP85,100,piab,future,low,beta,23.89547735644637
LANDCLIM,dischma,RCP85,100,piab,future,no,prod,45.49051175514626
LANDCLIM,dischma,RCP85,100,piab,historic,high,alpha,9.856213705308775
LANDCLIM,dischma,RCP85,100,piab,historic,high,beta,8.906023997833152
LANDCLIM,dischma,RCP85,100,piab,historic,high_future,alpha,8.987420260021668
LANDCLIM,dischma,RCP85,100,piab,historic,high_future,beta,8.137152058504876
LANDCLIM,dischma,RCP85,100,piab,historic,low,alpha,23.850349891657636
LANDCLIM,dischma,RCP85,100,piab,historic,low,beta,24.560026002166847
LANDCLIM,dischma,RCP85,100,piab,historic,no,prod,46.12509826652221
LANDCLIM,dischma,RCP85,100,piab,no,high,alpha,10.363302708559047
LANDCLIM,dischma,RCP85,100,piab,no,high,beta,9.022402925243771
LANDCLIM,dischma,RCP85,100,piab,no,high_future,alpha,9.450359479956663
LANDCLIM,dischma,RCP85,100,piab,no,high_future,beta,8.520064030335861
LANDCLIM,dischma,RCP85,100,piab,no,low,alpha,24.912757313109427
LANDCLIM,dischma,RCP85,100,piab,no,low,beta,25.684729252437705
LANDCLIM,dischma,RCP85,100,piab,no,no,prod,47.310246045503796
LANDCLIM,dischma,RCP85,100,pice,future,high,alpha,3.2352413867822323
LANDCLIM,dischma,RCP85,100,pice,future,high,beta,2.514102546045504
LANDCLIM,dischma,RCP85,100,pice,future,high_future,alpha,1.9305506500541711
LANDCLIM,dischma,RCP85,100,pice,future,high_future,beta,1.808720585048754
LANDCLIM,dischma,RCP85,100,pice,future,low,alpha,3.6740450704225354
LANDCLIM,dischma,RCP85,100,pice,future,low,beta,3.441812892741062
LANDCLIM,dischma,RCP85,100,pice,historic,high,alpha,3.210348212351029
LANDCLIM,dischma,RCP85,100,pice,historic,high,beta,2.493188082340195
LANDCLIM,dischma,RCP85,100,pice,historic,high_future,alpha,1.9125990249187432
LANDCLIM,dischma,RCP85,100,pice,historic,high_future,beta,1.785790520043337
LANDCLIM,dischma,RCP85,100,pice,historic,low,alpha,3.686391603466956
LANDCLIM,dischma,RCP85,100,pice,historic,low,beta,3.460702491874323
LANDCLIM,dischma,RCP85,100,pice,no,high,alpha,3.177919068255688
LANDCLIM,dischma,RCP85,100,pice,no,high,beta,2.5015368364030337
LANDCLIM,dischma,RCP85,100,pice,no,high_future,alpha,1.8805019501625135
LANDCLIM,dischma,RCP85,100,pice,no,high_future,beta,1.8391131094257853
LANDCLIM,dischma,RCP85,100,pice,no,low,alpha,3.6722399783315276
LANDCLIM,dischma,RCP85,100,pice,no,low,beta,3.415208342361863
LANDCLIM,dischma,RCP85,100,pisy,future,high_future,alpha,1.315307800650054
LANDCLIM,dischma,RCP85,100,pisy,future,high_future,beta,1.7097671722643555
LANDCLIM,dischma,RCP85,100,pisy,historic,high_future,alpha,1.2526781148429036
LANDCLIM,dischma,RCP85,100,pisy,historic,high_future,beta,1.7582258938244855
LANDCLIM,dischma,RCP85,100,pisy,no,high_future,alpha,1.3440386782231852
LANDCLIM,dischma,RCP85,100,pisy,no,high_future,beta,1.721173022751896
LANDCLIM,dischma,RCP85,100,potr,future,high,alpha,25.40911711809317
LANDCLIM,dischma,RCP85,100,potr,future,high,beta,30.660696478873238
LANDCLIM,dischma,RCP85,100,potr,future,high_future,alpha,23.650424539544964
LANDCLIM,dischma,RCP85,100,potr,future,high_future,beta,30.095732394366195
LANDCLIM,dischma,RCP85,100,potr,historic,high,alpha,25.376845232936077
LANDCLIM,dischma,RCP85,100,potr,historic,high,beta,30.665757800650052
LANDCLIM,dischma,RCP85,100,potr,historic,high_future,alpha,23.85913136511376
LANDCLIM,dischma,RCP85,100,potr,historic,high_future,beta,29.655603196099676
LANDCLIM,dischma,RCP85,100,potr,no,high,alpha,25.156885265438788
LANDCLIM,dischma,RCP85,100,potr,no,high,beta,31.35673076923077
LANDCLIM,dischma,RCP85,100,potr,no,high_future,alpha,23.762453304442037
LANDCLIM,dischma,RCP85,100,potr,no,high_future,beta,30.075292957746477
LANDCLIM,dischma,RCP85,100,qupe,future,high_future,alpha,0.3186719934994583
LANDCLIM,dischma,RCP85,100,qupe,future,high_future,beta,0.8997826652221017
LANDCLIM,dischma,RCP85,100,qupe,historic,high_future,alpha,0.31993158179848324
LANDCLIM,dischma,RCP85,100,qupe,historic,high_future,beta,0.9016536836403033
LANDCLIM,dischma,RCP85,100,qupe,no,high_future,alpha,0.2933643553629469
LANDCLIM,dischma,RCP85,100,qupe,no,high_future,beta,0.934522210184182
LANDCLIM,dischma,RCP85,110,abal,future,high_future,alpha,2.269010238353196
LANDCLIM,dischma,RCP85,110,abal,future,high_future,beta,1.2629443120260022
LANDCLIM,dischma,RCP85,110,abal,historic,high_future,alpha,2.2648270855904657
LANDCLIM,dischma,RCP85,110,abal,historic,high_future,beta,1.2601373781148428
LANDCLIM,dischma,RCP85,110,abal,no,high_future,alpha,2.257471614301192
LANDCLIM,dischma,RCP85,110,abal,no,high_future,beta,1.2605106175514627
LANDCLIM,dischma,RCP85,110,alvi,future,high,alpha,0.35531034669555794
LANDCLIM,dischma,RCP85,110,alvi,future,high,beta,0.4731602383531961
LANDCLIM,dischma,RCP85,110,alvi,future,high_future,alpha,0.19643634886240519
LANDCLIM,dischma,RCP85,110,alvi,future,high_future,beta,0.2773482665222102
LANDCLIM,dischma,RCP85,110,alvi,future,low,alpha,2.5341798483206937
LANDCLIM,dischma,RCP85,110,alvi,future,low,beta,2.9904874322860238
LANDCLIM,dischma,RCP85,110,alvi,historic,high,alpha,0.3497501625135428
LANDCLIM,dischma,RCP85,110,alvi,historic,high,beta,0.4731274647887324
LANDCLIM,dischma,RCP85,110,alvi,historic,high_future,alpha,0.19317838569880824
LANDCLIM,dischma,RCP85,110,alvi,historic,high_future,beta,0.2677973456121343
LANDCLIM,dischma,RCP85,110,alvi,historic,low,alpha,2.5453934452871074
LANDCLIM,dischma,RCP85,110,alvi,historic,low,beta,2.9847620260021666
LANDCLIM,dischma,RCP85,110,alvi,no,high,alpha,0.34700758396533044
LANDCLIM,dischma,RCP85,110,alvi,no,high,beta,0.4399681473456121
LANDCLIM,dischma,RCP85,110,alvi,no,high_future,alpha,0.18647313109425787
LANDCLIM,dischma,RCP85,110,alvi,no,high_future,beta,0.3029221018418201
LANDCLIM,dischma,RCP85,110,alvi,no,low,alpha,2.4199750812567715
LANDCLIM,dischma,RCP85,110,alvi,no,low,beta,2.9353966413867822
LANDCLIM,dischma,RCP85,110,bepe,future,high,alpha,22.021868797399783
LANDCLIM,dischma,RCP85,110,bepe,future,high,beta,25.643420530877574
LANDCLIM,dischma,RCP85,110,bepe,future,high_future,alpha,20.27232621885157
LANDCLIM,dischma,RCP85,110,bepe,future,high_future,beta,24.323402004333694
LANDCLIM,dischma,RCP85,110,bepe,historic,high,alpha,22.128171560130014
LANDCLIM,dischma,RCP85,110,bepe,historic,high,beta,25.902521668472374
LANDCLIM,dischma,RCP85,110,bepe,historic,high_future,alpha,20.206719447453956
LANDCLIM,dischma,RCP85,110,bepe,historic,high_future,beta,24.86137221018418
LANDCLIM,dischma,RCP85,110,bepe,no,high,alpha,22.184782340195017
LANDCLIM,dischma,RCP85,110,bepe,no,high,beta,26.01776695557963
LANDCLIM,dischma,RCP85,110,bepe,no,high_future,alpha,20.263506825568797
LANDCLIM,dischma,RCP85,110,bepe,no,high_future,beta,24.8563894907909
LANDCLIM,dischma,RCP85,110,cabe,future,high_future,alpha,7.987067768147346
LANDCLIM,dischma,RCP85,110,cabe,future,high_future,beta,3.2740392741061757
LANDCLIM,dischma,RCP85,110,cabe,historic,high_future,alpha,7.944928331527628
LANDCLIM,dischma,RCP85,110,cabe,historic,high_future,beta,3.355111700975081
LANDCLIM,dischma,RCP85,110,cabe,no,high_future,alpha,7.7795151679306604
LANDCLIM,dischma,RCP85,110,cabe,no,high_future,beta,3.1581978331527627
LANDCLIM,dischma,RCP85,110,fasy,future,high_future,alpha,2.623393445287107
LANDCLIM,dischma,RCP85,110,fasy,future,high_future,beta,2.4424515167930663
LANDCLIM,dischma,RCP85,110,fasy,historic,high_future,alpha,2.6008299566630555
LANDCLIM,dischma,RCP85,110,fasy,historic,high_future,beta,2.4212911159263273
LANDCLIM,dischma,RCP85,110,fasy,no,high_future,alpha,2.5746784398699893
LANDCLIM,dischma,RCP85,110,fasy,no,high_future,beta,2.465986348862405
LANDCLIM,dischma,RCP85,110,lade,future,high,alpha,44.62249068255689
LANDCLIM,dischma,RCP85,110,lade,future,high,beta,37.49354387865655
LANDCLIM,dischma,RCP85,110,lade,future,high_future,alpha,40.52027995666306
LANDCLIM,dischma,RCP85,110,lade,future,high_future,beta,34.54065189599133
LANDCLIM,dischma,RCP85,110,lade,future,low,alpha,48.99430102925244
LANDCLIM,dischma,RCP85,110,lade,future,low,beta,41.903398483206935
LANDCLIM,dischma,RCP85,110,lade,historic,high,alpha,45.17422616468039
LANDCLIM,dischma,RCP85,110,lade,historic,high,beta,37.619576002166845
LANDCLIM,dischma,RCP85,110,lade,historic,high_future,alpha,41.147036511375944
LANDCLIM,dischma,RCP85,110,lade,historic,high_future,beta,35.24243391115927
LANDCLIM,dischma,RCP85,110,lade,historic,low,alpha,48.89163613217768
LANDCLIM,dischma,RCP85,110,lade,historic,low,beta,42.27643553629469
LANDCLIM,dischma,RCP85,110,lade,no,high,alpha,46.03218515709642
LANDCLIM,dischma,RCP85,110,lade,no,high,beta,38.053038786565544
LANDCLIM,dischma,RCP85,110,lade,no,high_future,alpha,42.3761817984832
LANDCLIM,dischma,RCP85,110,lade,no,high_future,beta,35.371388299024915
LANDCLIM,dischma,RCP85,110,lade,no,low,alpha,49.50649133261105
LANDCLIM,dischma,RCP85,110,lade,no,low,beta,41.72142546045504
LANDCLIM,dischma,RCP85,110,piab,future,high,alpha,5.789518201516794
LANDCLIM,dischma,RCP85,110,piab,future,high,beta,5.6853349404117015
LANDCLIM,dischma,RCP85,110,piab,future,high_future,alpha,4.479684723726978
LANDCLIM,dischma,RCP85,110,piab,future,high_future,beta,4.904272372697724
LANDCLIM,dischma,RCP85,110,piab,future,low,alpha,14.518112567713978
LANDCLIM,dischma,RCP85,110,piab,future,low,beta,15.295389328277356
LANDCLIM,dischma,RCP85,110,piab,future,no,prod,30.1734312567714
LANDCLIM,dischma,RCP85,110,piab,historic,high,alpha,5.9514528169014085
LANDCLIM,dischma,RCP85,110,piab,historic,high,beta,5.754714138678224
LANDCLIM,dischma,RCP85,110,piab,historic,high_future,alpha,4.646224268689058
LANDCLIM,dischma,RCP85,110,piab,historic,high_future,beta,4.965028656554713
LANDCLIM,dischma,RCP85,110,piab,historic,low,alpha,14.900308884073674
LANDCLIM,dischma,RCP85,110,piab,historic,low,beta,15.586069014084506
LANDCLIM,dischma,RCP85,110,piab,historic,no,prod,30.53816511375948
LANDCLIM,dischma,RCP85,110,piab,no,high,alpha,6.0915939328277355
LANDCLIM,dischma,RCP85,110,piab,no,high,beta,5.780237486457205
LANDCLIM,dischma,RCP85,110,piab,no,high_future,alpha,4.791126002166847
LANDCLIM,dischma,RCP85,110,piab,no,high_future,beta,5.0339128927410615
LANDCLIM,dischma,RCP85,110,piab,no,low,alpha,15.173156554712893
LANDCLIM,dischma,RCP85,110,piab,no,low,beta,16.05844420368364
LANDCLIM,dischma,RCP85,110,piab,no,no,prod,30.972180498374865
LANDCLIM,dischma,RCP85,110,pice,future,high,alpha,2.337055633802817
LANDCLIM,dischma,RCP85,110,pice,future,high,beta,1.8200265438786567
LANDCLIM,dischma,RCP85,110,pice,future,high_future,alpha,1.2387526543878657
LANDCLIM,dischma,RCP85,110,pice,future,high_future,beta,1.159589111592633
LANDCLIM,dischma,RCP85,110,pice,future,low,alpha,2.753443391115926
LANDCLIM,dischma,RCP85,110,pice,future,low,beta,2.4995606175514626
LANDCLIM,dischma,RCP85,110,pice,historic,high,alpha,2.3182298483206933
LANDCLIM,dischma,RCP85,110,pice,historic,high,beta,1.8021770314192849
LANDCLIM,dischma,RCP85,110,pice,historic,high_future,alpha,1.233825514626219
LANDCLIM,dischma,RCP85,110,pice,historic,high_future,beta,1.1375074756229684
LANDCLIM,dischma,RCP85,110,pice,historic,low,alpha,2.7491536294691223
LANDCLIM,dischma,RCP85,110,pice,historic,low,beta,2.487077464788732
LANDCLIM,dischma,RCP85,110,pice,no,high,alpha,2.3151408450704225
LANDCLIM,dischma,RCP85,110,pice,no,high,beta,1.8210744312026002
LANDCLIM,dischma,RCP85,110,pice,no,high_future,alpha,1.2311864572047673
LANDCLIM,dischma,RCP85,110,pice,no,high_future,beta,1.1731479956663056
LANDCLIM,dischma,RCP85,110,pice,no,low,alpha,2.7293197183098594
LANDCLIM,dischma,RCP85,110,pice,no,low,beta,2.4328603466955583
LANDCLIM,dischma,RCP85,110,pisy,future,high_future,alpha,1.9826894366197183
LANDCLIM,dischma,RCP85,110,pisy,future,high_future,beta,2.5488090465872157
