model,landscape,climate,disturbances,replication,diversity,scenario,cv_temporal_agb,cv_temporal_bt
LANDCLIM,rosalia,historic,historic,19,high,alpha,8.560256650907068,23.52474659413959
LANDCLIM,rosalia,historic,historic,19,high,beta,9.24869057189627,24.530075540676105
LANDCLIM,rosalia,historic,historic,19,high_future,alpha,8.461945312719333,23.479455699805936
LANDCLIM,rosalia,historic,historic,19,high_future,beta,9.12229483922456,24.928559229763273
LANDCLIM,rosalia,historic,historic,19,low,alpha,9.98287699719769,43.900035481953616
LANDCLIM,rosalia,historic,historic,19,low,beta,11.823805047201661,38.933185658516855
LANDCLIM,rosalia,historic,historic,19,no,prod,8.596096928984563,29.147632772574966
LANDCLIM,rosalia,historic,historic,20,high,alpha,8.849475398164675,23.854869330813276
LANDCLIM,rosalia,historic,historic,20,high,beta,9.444188258699368,24.841533956718077
LANDCLIM,rosalia,historic,historic,20,high_future,alpha,8.6412447489502,23.699243620035862
LANDCLIM,rosalia,historic,historic,20,high_future,beta,9.189695419203288,24.795442458234636
LANDCLIM,rosalia,historic,historic,20,low,alpha,10.099539362710965,43.603662196992964
LANDCLIM,rosalia,historic,historic,20,low,beta,12.073951700565123,38.81081432583248
LANDCLIM,rosalia,historic,historic,20,no,prod,8.674866077414395,29.111137260220982
LANDCLIM,rosalia,historic,no,1,high,alpha,8.540026890745501,23.25878498498997
LANDCLIM,rosalia,historic,no,1,high,beta,9.202973280037211,24.366904027793517
LANDCLIM,rosalia,historic,no,1,high_future,alpha,8.3229217369248,23.015829571141268
LANDCLIM,rosalia,historic,no,1,high_future,beta,9.036569024671401,24.586135949898356
LANDCLIM,rosalia,historic,no,1,low,alpha,9.837589716748543,46.1068718219053
LANDCLIM,rosalia,historic,no,1,low,beta,11.674506347033207,40.12407442078118
LANDCLIM,rosalia,historic,no,1,no,prod,8.541878373958397,29.14041818221377
LANDCLIM,rosalia,historic,no,2,high,alpha,8.540026890745501,23.25878498498997
LANDCLIM,rosalia,historic,no,2,high,beta,9.202973280037211,24.366904027793517
LANDCLIM,rosalia,historic,no,2,high_future,alpha,8.3229217369248,23.015829571141268
LANDCLIM,rosalia,historic,no,2,high_future,beta,9.036569024671401,24.586135949898356
LANDCLIM,rosalia,historic,no,2,low,alpha,9.837589716748543,46.1068718219053
LANDCLIM,rosalia,historic,no,2,low,beta,11.674506347033207,40.12407442078118
LANDCLIM,rosalia,historic,no,2,no,prod,8.541878373958397,29.14041818221377
LANDCLIM,rosalia,historic,no,3,high,alpha,8.540026890745501,23.25878498498997
LANDCLIM,rosalia,historic,no,3,high,beta,9.202973280037211,24.366904027793517
LANDCLIM,rosalia,historic,no,3,high_future,alpha,8.3229217369248,23.015829571141268
LANDCLIM,rosalia,historic,no,3,high_future,beta,9.036569024671401,24.586135949898356
LANDCLIM,rosalia,historic,no,3,low,alpha,9.837589716748543,46.1068718219053
LANDCLIM,rosalia,historic,no,3,low,beta,11.674506347033207,40.12407442078118
LANDCLIM,rosalia,historic,no,3,no,prod,8.541878373958397,29.14041818221377
LANDCLIM,rosalia,historic,no,4,high,alpha,8.540026890745501,23.25878498498997
LANDCLIM,rosalia,historic,no,4,high,beta,9.202973280037211,24.366904027793517
LANDCLIM,rosalia,historic,no,4,high_future,alpha,8.3229217369248,23.015829571141268
LANDCLIM,rosalia,historic,no,4,high_future,beta,9.036569024671401,24.586135949898356
LANDCLIM,rosalia,historic,no,4,low,alpha,9.837589716748543,46.1068718219053
LANDCLIM,rosalia,historic,no,4,low,beta,11.674506347033207,40.12407442078118
LANDCLIM,rosalia,historic,no,4,no,prod,8.541878373958397,29.14041818221377
LANDCLIM,rosalia,historic,no,5,high,alpha,8.540026890745501,23.25878498498997
LANDCLIM,rosalia,historic,no,5,high,beta,9.202973280037211,24.366904027793517
LANDCLIM,rosalia,historic,no,5,high_future,alpha,8.3229217369248,23.015829571141268
LANDCLIM,rosalia,historic,no,5,high_future,beta,9.036569024671401,24.586135949898356
LANDCLIM,rosalia,historic,no,5,low,alpha,9.837589716748543,46.1068718219053
LANDCLIM,rosalia,historic,no,5,low,beta,11.674506347033207,40.12407442078118
LANDCLIM,rosalia,historic,no,5,no,prod,8.541878373958397,29.14041818221377
LANDCLIM,rosalia,historic,no,6,high,alpha,8.540026890745501,23.25878498498997
LANDCLIM,rosalia,historic,no,6,high,beta,9.202973280037211,24.366904027793517
LANDCLIM,rosalia,historic,no,6,high_future,alpha,8.3229217369248,23.015829571141268
LANDCLIM,rosalia,historic,no,6,high_future,beta,9.036569024671401,24.586135949898356
LANDCLIM,rosalia,historic,no,6,low,alpha,9.837589716748543,46.1068718219053
LANDCLIM,rosalia,historic,no,6,low,beta,11.674506347033207,40.12407442078118
LANDCLIM,rosalia,historic,no,6,no,prod,8.541878373958397,29.14041818221377
LANDCLIM,rosalia,historic,no,7,high,alpha,8.540026890745501,23.25878498498997
LANDCLIM,rosalia,historic,no,7,high,beta,9.202973280037211,24.366904027793517
LANDCLIM,rosalia,historic,no,7,high_future,alpha,8.3229217369248,23.015829571141268
LANDCLIM,rosalia,historic,no,7,high_future,beta,9.036569024671401,24.586135949898356
LANDCLIM,rosalia,historic,no,7,low,alpha,9.837589716748543,46.1068718219053
LANDCLIM,rosalia,historic,no,7,low,beta,11.674506347033207,40.12407442078118
LANDCLIM,rosalia,historic,no,7,no,prod,8.541878373958397,29.14041818221377
LANDCLIM,rosalia,historic,no,8,high,alpha,8.540026890745501,23.25878498498997
LANDCLIM,rosalia,historic,no,8,high,beta,9.202973280037211,24.366904027793517
LANDCLIM,rosalia,historic,no,8,high_future,alpha,8.3229217369248,23.015829571141268
LANDCLIM,rosalia,historic,no,8,high_future,beta,9.036569024671401,24.586135949898356
LANDCLIM,rosalia,historic,no,8,low,alpha,9.837589716748543,46.1068718219053
LANDCLIM,rosalia,historic,no,8,low,beta,11.674506347033207,40.12407442078118
LANDCLIM,rosalia,historic,no,8,no,prod,8.541878373958397,29.14041818221377
LANDCLIM,rosalia,historic,no,9,high,alpha,8.540026890745501,23.25878498498997
LANDCLIM,rosalia,historic,no,9,high,beta,9.202973280037211,24.366904027793517
LANDCLIM,rosalia,historic,no,9,high_future,alpha,8.3229217369248,23.015829571141268
LANDCLIM,rosalia,historic,no,9,high_future,beta,9.036569024671401,24.586135949898356
LANDCLIM,rosalia,historic,no,9,low,alpha,9.837589716748543,46.1068718219053
LANDCLIM,rosalia,historic,no,9,low,beta,11.674506347033207,40.12407442078118
LANDCLIM,rosalia,historic,no,9,no,prod,8.541878373958397,29.14041818221377
LANDCLIM,rosalia,historic,no,10,high,alpha,8.540026890745501,23.25878498498997
LANDCLIM,rosalia,historic,no,10,high,beta,9.202973280037211,24.366904027793517
LANDCLIM,rosalia,historic,no,10,high_future,alpha,8.3229217369248,23.015829571141268
LANDCLIM,rosalia,historic,no,10,high_future,beta,9.036569024671401,24.586135949898356
LANDCLIM,rosalia,historic,no,10,low,alpha,9.837589716748543,46.1068718219053
LANDCLIM,rosalia,historic,no,10,low,beta,11.674506347033207,40.12407442078118
LANDCLIM,rosalia,historic,no,10,no,prod,8.541878373958397,29.14041818221377
LANDCLIM,rosalia,historic,no,11,high,alpha,8.540026890745501,23.25878498498997
LANDCLIM,rosalia,historic,no,11,high,beta,9.202973280037211,24.366904027793517
LANDCLIM,rosalia,historic,no,11,high_future,alpha,8.3229217369248,23.015829571141268
LANDCLIM,rosalia,historic,no,11,high_future,beta,9.036569024671401,24.586135949898356
LANDCLIM,rosalia,historic,no,11,low,alpha,9.837589716748543,46.1068718219053
LANDCLIM,rosalia,historic,no,11,low,beta,11.674506347033207,40.12407442078118
LANDCLIM,rosalia,historic,no,11,no,prod,8.541878373958397,29.14041818221377
LANDCLIM,rosalia,historic,no,12,high,alpha,8.540026890745501,23.25878498498997
LANDCLIM,rosalia,historic,no,12,high,beta,9.202973280037211,24.366904027793517
LANDCLIM,rosalia,historic,no,12,high_future,alpha,8.3229217369248,23.015829571141268
LANDCLIM,rosalia,historic,no,12,high_future,beta,9.036569024671401,24.586135949898356
LANDCLIM,rosalia,historic,no,12,low,alpha,9.837589716748543,46.1068718219053
LANDCLIM,rosalia,historic,no,12,low,beta,11.674506347033207,40.12407442078118
LANDCLIM,rosalia,historic,no,12,no,prod,8.541878373958397,29.14041818221377
LANDCLIM,rosalia,historic,no,13,high,alpha,8.540026890745501,23.25878498498997
LANDCLIM,rosalia,historic,no,13,high,beta,9.202973280037211,24.366904027793517
LANDCLIM,rosalia,historic,no,13,high_future,alpha,8.3229217369248,23.015829571141268
LANDCLIM,rosalia,historic,no,13,high_future,beta,9.036569024671401,24.586135949898356
LANDCLIM,rosalia,historic,no,13,low,alpha,9.837589716748543,46.1068718219053
LANDCLIM,rosalia,historic,no,13,low,beta,11.674506347033207,40.12407442078118
LANDCLIM,rosalia,historic,no,13,no,prod,8.541878373958397,29.14041818221377
LANDCLIM,rosalia,historic,no,14,high,alpha,8.540026890745501,23.25878498498997
LANDCLIM,rosalia,historic,no,14,high,beta,9.202973280037211,24.366904027793517
LANDCLIM,rosalia,historic,no,14,high_future,alpha,8.3229217369248,23.015829571141268
LANDCLIM,rosalia,historic,no,14,high_future,beta,9.036569024671401,24.586135949898356
LANDCLIM,rosalia,historic,no,14,low,alpha,9.837589716748543,46.1068718219053
LANDCLIM,rosalia,historic,no,14,low,beta,11.674506347033207,40.12407442078118
LANDCLIM,rosalia,historic,no,14,no,prod,8.541878373958397,29.14041818221377
LANDCLIM,rosalia,historic,no,15,high,alpha,8.540026890745501,23.25878498498997
LANDCLIM,rosalia,historic,no,15,high,beta,9.202973280037211,24.366904027793517
LANDCLIM,rosalia,historic,no,15,high_future,alpha,8.3229217369248,23.015829571141268
LANDCLIM,rosalia,historic,no,15,high_future,beta,9.036569024671401,24.586135949898356
LANDCLIM,rosalia,historic,no,15,low,alpha,9.837589716748543,46.1068718219053
LANDCLIM,rosalia,historic,no,15,low,beta,11.674506347033207,40.12407442078118
LANDCLIM,rosalia,historic,no,15,no,prod,8.541878373958397,29.14041818221377
LANDCLIM,rosalia,historic,no,16,high,alpha,8.540026890745501,23.25878498498997
LANDCLIM,rosalia,historic,no,16,high,beta,9.202973280037211,24.366904027793517
LANDCLIM,rosalia,historic,no,16,high_future,alpha,8.3229217369248,23.015829571141268
LANDCLIM,rosalia,historic,no,16,high_future,beta,9.036569024671401,24.586135949898356
LANDCLIM,rosalia,historic,no,16,low,alpha,9.837589716748543,46.1068718219053
LANDCLIM,rosalia,historic,no,16,low,beta,11.674506347033207,40.12407442078118
LANDCLIM,rosalia,historic,no,16,no,prod,8.541878373958397,29.14041818221377
LANDCLIM,rosalia,historic,no,17,high,alpha,8.540026890745501,23.25878498498997
LANDCLIM,rosalia,historic,no,17,high,beta,9.202973280037211,24.366904027793517
LANDCLIM,rosalia,historic,no,17,high_future,alpha,8.3229217369248,23.015829571141268
LANDCLIM,rosalia,historic,no,17,high_future,beta,9.036569024671401,24.586135949898356
LANDCLIM,rosalia,historic,no,17,low,alpha,9.837589716748543,46.1068718219053
LANDCLIM,rosalia,historic,no,17,low,beta,11.674506347033207,40.12407442078118
LANDCLIM,rosalia,historic,no,17,no,prod,8.541878373958397,29.14041818221377
LANDCLIM,rosalia,historic,no,18,high,alpha,8.540026890745501,23.25878498498997
LANDCLIM,rosalia,historic,no,18,high,beta,9.202973280037211,24.366904027793517
LANDCLIM,rosalia,historic,no,18,high_future,alpha,8.3229217369248,23.015829571141268
LANDCLIM,rosalia,historic,no,18,high_future,beta,9.036569024671401,24.586135949898356
LANDCLIM,rosalia,historic,no,18,low,alpha,9.837589716748543,46.1068718219053
LANDCLIM,rosalia,historic,no,18,low,beta,11.674506347033207,40.12407442078118
LANDCLIM,rosalia,historic,no,18,no,prod,8.541878373958397,29.14041818221377
LANDCLIM,rosalia,historic,no,19,high,alpha,8.540026890745501,23.25878498498997
LANDCLIM,rosalia,historic,no,19,high,beta,9.202973280037211,24.366904027793517
LANDCLIM,rosalia,historic,no,19,high_future,alpha,8.3229217369248,23.015829571141268
LANDCLIM,rosalia,historic,no,19,high_future,beta,9.036569024671401,24.586135949898356
LANDCLIM,rosalia,historic,no,19,low,alpha,9.837589716748543,46.1068718219053
LANDCLIM,rosalia,historic,no,19,low,beta,11.674506347033207,40.12407442078118
LANDCLIM,rosalia,historic,no,19,no,prod,8.541878373958397,29.14041818221377
LANDCLIM,rosalia,historic,no,20,high,alpha,8.540026890745501,23.25878498498997
LANDCLIM,rosalia,historic,no,20,high,beta,9.202973280037211,24.366904027793517
LANDCLIM,rosalia,historic,no,20,high_future,alpha,8.3229217369248,23.015829571141268
LANDCLIM,rosalia,historic,no,20,high_future,beta,9.036569024671401,24.586135949898356
LANDCLIM,rosalia,historic,no,20,low,alpha,9.837589716748543,46.1068718219053
LANDCLIM,rosalia,historic,no,20,low,beta,11.674506347033207,40.12407442078118
LANDCLIM,rosalia,historic,no,20,no,prod,8.541878373958397,29.14041818221377
LANDCLIM,rosalia,RCP45,future,1,high,alpha,5.695127460769635,17.660751262888624
LANDCLIM,rosalia,RCP45,future,1,high,beta,6.089873032256519,19.09100821044829
LANDCLIM,rosalia,RCP45,future,1,high_future,alpha,6.007761162815764,17.64082745062181
LANDCLIM,rosalia,RCP45,future,1,high_future,beta,6.36630818280737,19.12195966975407
LANDCLIM,rosalia,RCP45,future,1,low,alpha,3.8598098974418855,33.186838552869666
LANDCLIM,rosalia,RCP45,future,1,low,beta,6.862849330599525,33.592762630571634
LANDCLIM,rosalia,RCP45,future,1,no,prod,5.735022535092104,26.35752594332887
LANDCLIM,rosalia,RCP45,future,2,high,alpha,5.768210310072639,17.935441061381116
LANDCLIM,rosalia,RCP45,future,2,high,beta,6.240612033321325,19.549936434904968
LANDCLIM,rosalia,RCP45,future,2,high_future,alpha,6.074890872943102,17.87733951217271
LANDCLIM,rosalia,RCP45,future,2,high_future,beta,6.407321689873998,19.405748387326017
LANDCLIM,rosalia,RCP45,future,2,low,alpha,3.868391255087634,33.128196776379745
LANDCLIM,rosalia,RCP45,future,2,low,beta,6.912604581379736,33.34285252951399
LANDCLIM,rosalia,RCP45,future,2,no,prod,5.721171500875547,26.22567303340712
LANDCLIM,rosalia,RCP45,future,3,high,alpha,5.670235126620512,17.69993763524547
LANDCLIM,rosalia,RCP45,future,3,high,beta,6.352715373654644,19.337392488797576
LANDCLIM,rosalia,RCP45,future,3,high_future,alpha,6.0960406404106875,17.68146125401716
LANDCLIM,rosalia,RCP45,future,3,high_future,beta,6.4540946578009475,19.27843515698429
LANDCLIM,rosalia,RCP45,future,3,low,alpha,3.879700649200342,33.15819675605409
LANDCLIM,rosalia,RCP45,future,3,low,beta,6.819872810308477,33.76152720573231
LANDCLIM,rosalia,RCP45,future,3,no,prod,5.715713064077411,26.244783103667622
LANDCLIM,rosalia,RCP45,future,4,high,alpha,5.693233247615678,17.84729540270626
LANDCLIM,rosalia,RCP45,future,4,high,beta,6.166287809272649,19.34478729702315
LANDCLIM,rosalia,RCP45,future,4,high_future,alpha,6.110465115230697,17.84765094633611
LANDCLIM,rosalia,RCP45,future,4,high_future,beta,6.370886158811974,19.369034181653713
LANDCLIM,rosalia,RCP45,future,4,low,alpha,3.778429778067193,33.417743628943484
LANDCLIM,rosalia,RCP45,future,4,low,beta,6.892605212929544,33.84145117133851
LANDCLIM,rosalia,RCP45,future,4,no,prod,5.830291816075584,26.488964518324508
LANDCLIM,rosalia,RCP45,future,5,high,alpha,5.762990267899573,17.999431957134014
LANDCLIM,rosalia,RCP45,future,5,high,beta,6.259071706990099,19.202447937227987
LANDCLIM,rosalia,RCP45,future,5,high_future,alpha,6.148577844814668,17.896941328366868
LANDCLIM,rosalia,RCP45,future,5,high_future,beta,6.484778805430184,19.361763155783855
LANDCLIM,rosalia,RCP45,future,5,low,alpha,3.853514375830066,33.509713838607915
LANDCLIM,rosalia,RCP45,future,5,low,beta,6.935331813511185,33.65651884034461
LANDCLIM,rosalia,RCP45,future,5,no,prod,5.741741300972183,26.315438244935514
LANDCLIM,rosalia,RCP45,future,6,high,alpha,5.807501919037747,17.878472371643202
LANDCLIM,rosalia,RCP45,future,6,high,beta,6.33640941565321,19.576587743333437
LANDCLIM,rosalia,RCP45,future,6,high_future,alpha,6.184754181668268,17.915794272965893
LANDCLIM,rosalia,RCP45,future,6,high_future,beta,6.534812450337091,19.57415360601264
LANDCLIM,rosalia,RCP45,future,6,low,alpha,3.9196234233153042,33.27668842880699
LANDCLIM,rosalia,RCP45,future,6,low,beta,6.805473673684283,33.90256758075629
LANDCLIM,rosalia,RCP45,future,6,no,prod,5.766966440580739,26.39061655250051
LANDCLIM,rosalia,RCP45,future,7,high,alpha,5.602837063571678,17.766073156422213
LANDCLIM,rosalia,RCP45,future,7,high,beta,6.171118919830539,19.388298462727164
LANDCLIM,rosalia,RCP45,future,7,high_future,alpha,5.932029054289392,17.61212746144444
LANDCLIM,rosalia,RCP45,future,7,high_future,beta,6.329630694618671,19.256184467008712
LANDCLIM,rosalia,RCP45,future,7,low,alpha,3.815084101061993,33.20435856016247
LANDCLIM,rosalia,RCP45,future,7,low,beta,6.758503266156748,33.50064644248563
LANDCLIM,rosalia,RCP45,future,7,no,prod,5.710682237767709,26.36846926061256
LANDCLIM,rosalia,RCP45,future,8,high,alpha,5.840778684406486,17.88397826076672
LANDCLIM,rosalia,RCP45,future,8,high,beta,6.313761292486836,19.281735012259695
LANDCLIM,rosalia,RCP45,future,8,high_future,alpha,6.156508684755861,17.706956081130006
LANDCLIM,rosalia,RCP45,future,8,high_future,beta,6.505690634774411,19.221475136278183
LANDCLIM,rosalia,RCP45,future,8,low,alpha,4.0184556481283815,33.06758129377882
LANDCLIM,rosalia,RCP45,future,8,low,beta,7.024098305590404,33.92337630856802
LANDCLIM,rosalia,RCP45,future,8,no,prod,5.751881278363276,26.29192485481987
LANDCLIM,rosalia,RCP45,future,9,high,alpha,5.688903598395653,17.527842792393468
LANDCLIM,rosalia,RCP45,future,9,high,beta,6.212922066980954,19.43405164630719
LANDCLIM,rosalia,RCP45,future,9,high_future,alpha,6.05633394817096,17.56513564691081
LANDCLIM,rosalia,RCP45,future,9,high_future,beta,6.358494683849159,19.423433101173522
LANDCLIM,rosalia,RCP45,future,9,low,alpha,3.9960577644785706,33.008039288655496
LANDCLIM,rosalia,RCP45,future,9,low,beta,6.802602746592903,33.54502836535407
LANDCLIM,rosalia,RCP45,future,9,no,prod,5.762037185475835,26.234818400322762
LANDCLIM,rosalia,RCP45,future,10,high,alpha,5.5278890956082964,17.659915964442284
LANDCLIM,rosalia,RCP45,future,10,high,beta,6.125968225662254,19.095376720064184
LANDCLIM,rosalia,RCP45,future,10,high_future,alpha,5.899434037890372,17.594081710253892
LANDCLIM,rosalia,RCP45,future,10,high_future,beta,6.311331292610031,19.075422692826248
